Epoch,Error mean,Error std
1,0.000447,0.000014
2,0.000285,0.000011
3,0.000190,0.000008
4,0.000133,0.000006
5,0.000097,0.000004
6,0.000074,0.000003
7,0.000060,0.000002
8,0.000050,0.000002
9,0.000043,0.000001
10,0.000038,0.000001
11,0.000035,0.000001
12,0.000033,0.000001
13,0.000031,0.000001
14,0.000030,0.000001
15,0.000029,0.000001
16,0.000028,0.000001
17,0.000027,0.000001
18,0.000027,0.000001
19,0.000027,0.000001
20,0.000026,0.000001
21,0.000026,0.000001
22,0.000026,0.000001
23,0.000026,0.000001
24,0.000026,0.000001
25,0.000025,0.000001
26,0.000025,0.000001
27,0.000025,0.000001
28,0.000025,0.000001
29,0.000025,0.000001
30,0.000025,0.000001
31,0.000025,0.000001
32,0.000025,0.000001
33,0.000025,0.000001
34,0.000025,0.000001
35,0.000025,0.000001
36,0.000025,0.000001
37,0.000025,0.000001
38,0.000025,0.000001
39,0.000025,0.000001
40,0.000025,0.000001
41,0.000025,0.000001
42,0.000025,0.000001
43,0.000025,0.000001
44,0.000024,0.000001
45,0.000024,0.000001
46,0.000024,0.000001
47,0.000024,0.000001
48,0.000024,0.000001
49,0.000024,0.000001
50,0.000024,0.000001
51,0.000024,0.000001
52,0.000024,0.000001
53,0.000024,0.000001
54,0.000024,0.000001
55,0.000024,0.000001
56,0.000024,0.000001
57,0.000024,0.000001
58,0.000024,0.000001
59,0.000024,0.000001
60,0.000024,0.000001
