Epoch,Error mean,Error std
1,0.006625,0.000988
2,0.003232,0.000616
3,0.001864,0.000545
4,0.001311,0.000539
5,0.001103,0.000504
6,0.001016,0.000467
7,0.000979,0.000436
8,0.000968,0.000410
9,0.000965,0.000392
10,0.000965,0.000380
11,0.000969,0.000372
12,0.000974,0.000365
13,0.000979,0.000361
14,0.000984,0.000357
15,0.000989,0.000355
16,0.000994,0.000354
17,0.000999,0.000353
18,0.001003,0.000352
19,0.001006,0.000352
20,0.001009,0.000352
21,0.001013,0.000352
22,0.001016,0.000352
23,0.001018,0.000352
24,0.001021,0.000352
25,0.001023,0.000352
26,0.001025,0.000352
27,0.001027,0.000353
28,0.001028,0.000353
29,0.001030,0.000353
30,0.001031,0.000353
31,0.001033,0.000353
32,0.001034,0.000354
33,0.001035,0.000354
34,0.001036,0.000354
35,0.001037,0.000354
36,0.001038,0.000355
37,0.001039,0.000355
38,0.001039,0.000355
39,0.001040,0.000355
40,0.001041,0.000355
41,0.001041,0.000356
42,0.001042,0.000356
43,0.001042,0.000356
44,0.001043,0.000356
45,0.001043,0.000356
46,0.001044,0.000357
47,0.001044,0.000357
48,0.001045,0.000357
49,0.001045,0.000357
50,0.001045,0.000357
51,0.001046,0.000357
52,0.001046,0.000357
53,0.001046,0.000358
54,0.001047,0.000358
55,0.001047,0.000358
56,0.001047,0.000358
57,0.001047,0.000358
58,0.001048,0.000358
59,0.001048,0.000358
60,0.001048,0.000358
