Epoch,Error mean,Error std
1,0.0000269636,-nan
2,0.0000217891,-nan
3,0.0000186153,-nan
4,0.0000166781,-nan
5,0.0000154830,-nan
6,0.0000147519,-nan
7,0.0000142948,-nan
8,0.0000140102,-nan
9,0.0000138391,-nan
10,0.0000137423,-nan
